SEGMENTID,COLONYID,SPECIES,COLONYLENGTH,COLONYWIDTH,MORPH_CODE,SITE,DATE_,TRANSECTNUM,SITEVISITID,SEGMENT,SEGLENGTH,SEGWIDTH,TRANSECTID,DIVER,REGION,ISLANDCODE,OBS_YEAR,GENUS,S_ORDER,MISSIONID,ISLAND,REEF_ZONE,HABITAT_CODE,DEPTH_BIN,LATITUDE,LONGITUDE,MIN_DEPTH,MAX_DEPTH,REGION_NAME
2810,-,MOSP,1.4,-,EM,TUT-2803,18-Jul-18,1,12179,1,1,1,1263,MAR,SAMOA,TUT,2018,Montipora,Scleractinia,HA1801,Tutuila,Forereef,AGR,Deep,-14.29288,-170.54982,70,72,American Samoa
2810,-,MOSP,2.3,-,EM,TUT-2803,18-Jul-18,1,12179,1,1,1,1263,MAR,SAMOA,TUT,2018,Montipora,Scleractinia,HA1801,Tutuila,Forereef,AGR,Deep,-14.29288,-170.54982,70,72,American Samoa
2810,-,MOSP,3,-,EM,TUT-2803,18-Jul-18,1,12179,1,1,1,1263,MAR,SAMOA,TUT,2018,Montipora,Scleractinia,HA1801,Tutuila,Forereef,AGR,Deep,-14.29288,-170.54982,70,72,American Samoa
2810,-,MOSP,4.9,-,EM,TUT-2803,18-Jul-18,1,12179,1,1,1,1263,MAR,SAMOA,TUT,2018,Montipora,Scleractinia,HA1801,Tutuila,Forereef,AGR,Deep,-14.29288,-170.54982,70,72,American Samoa
2810,-,MOSP,4,-,EM,TUT-2803,18-Jul-18,1,12179,1,1,1,1263,MAR,SAMOA,TUT,2018,Montipora,Scleractinia,HA1801,Tutuila,Forereef,AGR,Deep,-14.29288,-170.54982,70,72,American Samoa
2810,-,MOSP,2.8,-,EM,TUT-2803,18-Jul-18,1,12179,1,1,1,1263,MAR,SAMOA,TUT,2018,Montipora,Scleractinia,HA1801,Tutuila,Forereef,AGR,Deep,-14.29288,-170.54982,70,72,American Samoa
2814,-,AMYR,4.5,-,EM,TUT-2812,18-Jul-18,1,12180,1,1,1,1265,MAR,SAMOA,TUT,2018,Astreopora,Scleractinia,HA1801,Tutuila,Forereef,AGR,Mid,-14.295019,-170.558202,44,48,American Samoa
2814,-,AMYR,3,-,EM,TUT-2812,18-Jul-18,1,12180,1,1,1,1265,MAR,SAMOA,TUT,2018,Astreopora,Scleractinia,HA1801,Tutuila,Forereef,AGR,Mid,-14.295019,-170.558202,44,48,American Samoa
2814,-,AMYR,4,-,EM,TUT-2812,18-Jul-18,1,12180,1,1,1,1265,MAR,SAMOA,TUT,2018,Astreopora,Scleractinia,HA1801,Tutuila,Forereef,AGR,Mid,-14.295019,-170.558202,44,48,American Samoa
2826,-,LPUR,4.5,-,EM,TUT-2808,18-Jul-18,1,12181,1,1,1,1267,MAR,SAMOA,TUT,2018,Leptastrea,Scleractinia,HA1801,Tutuila,Forereef,PAV,Mid,-14.296497,-170.566111,46,46,American Samoa
2846,-,TUSP,2,-,BR,JAR-1916,28-Jul-18,1,12213,3,1,1,1283,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,RRB,Deep,-0.362684,-160.004485,73,73,Pacific Remote Island Areas
2878,-,TUSP,0.4,-,EM,JAR-1916,28-Jul-18,1,12213,5,1,1,1283,BH,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,RRB,Deep,-0.362684,-160.004485,73,73,Pacific Remote Island Areas
2884,-,PCHI,2,-,EM,JAR-1948,28-Jul-18,1,12214,5,1,1,1285,BH,PRIAs,JAR,2018,Pavona,Scleractinia,HA1801,Jarvis,Forereef,RRB,Mid,-0.361651,-159.998288,34,35,Pacific Remote Island Areas
2894,-,FUSP,4.8,-,FR,JAR-2021,28-Jul-18,1,12216,5,1,1,1289,BH,PRIAs,JAR,2018,Fungia,Scleractinia,HA1801,Jarvis,Forereef,SAG,Shallow,-0.365375,-160.006035,11,13,Pacific Remote Island Areas
2924,-,PSSP,4,-,EF,JAR-2021,28-Jul-18,1,12216,1,1,1,1289,CSC,PRIAs,JAR,2018,Psammocora,Scleractinia,HA1801,Jarvis,Forereef,SAG,Shallow,-0.365375,-160.006035,11,13,Pacific Remote Island Areas
2954,-,PNIE,1,-,EF,JAR-1984,29-Jul-18,1,12233,1,1,1,1303,JDG,PRIAs,JAR,2018,Psammocora,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.374247,-159.981524,21,25,Pacific Remote Island Areas
2954,-,PNIE,1.5,-,EF,JAR-1984,29-Jul-18,1,12233,1,1,1,1303,JDG,PRIAs,JAR,2018,Psammocora,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.374247,-159.981524,21,25,Pacific Remote Island Areas
2954,-,PNIE,2.8,-,EF,JAR-1984,29-Jul-18,1,12233,1,1,1,1303,JDG,PRIAs,JAR,2018,Psammocora,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.374247,-159.981524,21,25,Pacific Remote Island Areas
2978,-,TUSP,2,-,KN,JAR-1919,29-Jul-18,1,12232,5,1,1,1301,BH,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Deep,-0.373424,-159.973332,65,70,Pacific Remote Island Areas
2978,-,TUSP,1.4,-,KN,JAR-1919,29-Jul-18,1,12232,5,1,1,1301,BH,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Deep,-0.373424,-159.973332,65,70,Pacific Remote Island Areas
3014,-,PCHI,3.4,-,EM,JAR-1974,29-Jul-18,1,12234,5,1,1,1305,BH,PRIAs,JAR,2018,Pavona,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.375679,-159.976233,31,35,Pacific Remote Island Areas
3014,-,PCHI,3,-,EM,JAR-1974,29-Jul-18,1,12234,5,1,1,1305,BH,PRIAs,JAR,2018,Pavona,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.375679,-159.976233,31,35,Pacific Remote Island Areas
3014,-,PCHI,2.2,-,EM,JAR-1974,29-Jul-18,1,12234,5,1,1,1305,BH,PRIAs,JAR,2018,Pavona,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.375679,-159.976233,31,35,Pacific Remote Island Areas
3042,-,PMEA,4.6,-,BR,JAR-1981,30-Jul-18,1,12272,1,1,1,1321,ALG,PRIAs,JAR,2018,Pocillopora,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.378925,-159.972386,28,30,Pacific Remote Island Areas
3044,-,TUSP,3,-,MD,JAR-1918,29-Jul-18,1,12247,1,1,1,1309,CSC,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,RRB,Deep,-0.366124,-159.981343,66,67,Pacific Remote Island Areas
3052,-,PMEA,3,-,BR,JAR-1918,29-Jul-18,1,12247,3,1,1,1309,CSC,PRIAs,JAR,2018,Pocillopora,Scleractinia,HA1801,Jarvis,Forereef,RRB,Deep,-0.366124,-159.981343,66,67,Pacific Remote Island Areas
3070,-,PCHI,4.5,-,EF,JAR-2040,30-Jul-18,1,12276,1,1,1,1329,ALG,PRIAs,JAR,2018,Pavona,Scleractinia,HA1801,Jarvis,Forereef,AGR,Shallow,-0.372275,-159.982315,18,21,Pacific Remote Island Areas
3070,-,PCHI,2.3,-,EF,JAR-2040,30-Jul-18,1,12276,1,1,1,1329,ALG,PRIAs,JAR,2018,Pavona,Scleractinia,HA1801,Jarvis,Forereef,AGR,Shallow,-0.372275,-159.982315,18,21,Pacific Remote Island Areas
3182,-,TUSP,1,-,BR,JAR-1915,31-Jul-18,1,12301,5,1,1,1343,CSC,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Deep,-0.381992,-159.996087,60,63,Pacific Remote Island Areas
3182,-,TUSP,1.5,-,BR,JAR-1915,31-Jul-18,1,12301,5,1,1,1343,CSC,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Deep,-0.381992,-159.996087,60,63,Pacific Remote Island Areas
3182,-,TUSP,4,-,BR,JAR-1915,31-Jul-18,1,12301,5,1,1,1343,CSC,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Deep,-0.381992,-159.996087,60,63,Pacific Remote Island Areas
3182,-,TUSP,0.5,-,BR,JAR-1915,31-Jul-18,1,12301,5,1,1,1343,CSC,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Deep,-0.381992,-159.996087,60,63,Pacific Remote Island Areas
3182,-,TUSP,2,-,BR,JAR-1915,31-Jul-18,1,12301,5,1,1,1343,CSC,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Deep,-0.381992,-159.996087,60,63,Pacific Remote Island Areas
3182,-,TUSP,2,-,BR,JAR-1915,31-Jul-18,1,12301,5,1,1,1343,CSC,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Deep,-0.381992,-159.996087,60,63,Pacific Remote Island Areas
3182,-,TUSP,1,-,BR,JAR-1915,31-Jul-18,1,12301,5,1,1,1343,CSC,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Deep,-0.381992,-159.996087,60,63,Pacific Remote Island Areas
3182,-,TUSP,1,-,BR,JAR-1915,31-Jul-18,1,12301,5,1,1,1343,CSC,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Deep,-0.381992,-159.996087,60,63,Pacific Remote Island Areas
3182,-,PCHI,3.5,-,EF,JAR-1915,31-Jul-18,1,12301,5,1,1,1343,CSC,PRIAs,JAR,2018,Pavona,Scleractinia,HA1801,Jarvis,Forereef,AGR,Deep,-0.381992,-159.996087,60,63,Pacific Remote Island Areas
3254,-,TUSP,1,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,1,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,2,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,2,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,2,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,2,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,2,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,1.5,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,1.5,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,3,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,3,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,3,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3254,-,TUSP,2.5,-,BR,JAR-1939,31-Jul-18,1,12303,1,1,1,1347,MSW,PRIAs,JAR,2018,Tubastraea,Scleractinia,HA1801,Jarvis,Forereef,AGR,Mid,-0.381757,-160.006668,42,45,Pacific Remote Island Areas
3268,-,PVAU,2.2,-,EM,PAL-1075,2-Aug-18,1,12336,5,1,1,1361,MSW,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.87569,-162.145931,75,76,Pacific Remote Island Areas
3268,-,PVAU,3.6,-,EM,PAL-1075,2-Aug-18,1,12336,5,1,1,1361,MSW,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.87569,-162.145931,75,76,Pacific Remote Island Areas
3268,-,PVAU,1.5,-,EM,PAL-1075,2-Aug-18,1,12336,5,1,1,1361,MSW,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.87569,-162.145931,75,76,Pacific Remote Island Areas
3268,-,PVAU,1.2,-,EM,PAL-1075,2-Aug-18,1,12336,5,1,1,1361,MSW,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.87569,-162.145931,75,76,Pacific Remote Island Areas
3268,-,PVAU,4,-,EM,PAL-1075,2-Aug-18,1,12336,5,1,1,1361,MSW,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.87569,-162.145931,75,76,Pacific Remote Island Areas
3268,-,PVAU,1.2,-,EM,PAL-1075,2-Aug-18,1,12336,5,1,1,1361,MSW,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.87569,-162.145931,75,76,Pacific Remote Island Areas
3276,-,UNKN,0.7,-,EM,PAL-1125,2-Aug-18,1,12337,3,1,1,1363,MSW,PRIAs,PAL,2018,-,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.88169,-162.129581,34,35,Pacific Remote Island Areas
3276,-,MOSP,2.8,-,EM,PAL-1125,2-Aug-18,1,12337,3,1,1,1363,MSW,PRIAs,PAL,2018,Montipora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.88169,-162.129581,34,35,Pacific Remote Island Areas
3276,-,POCS,4.5,-,KN,PAL-1125,2-Aug-18,1,12337,3,1,1,1363,MSW,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.88169,-162.129581,34,35,Pacific Remote Island Areas
3282,-,PVAU,3,-,EM,PAL-1075,2-Aug-18,1,12336,1,1,1,1361,BH,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.87569,-162.145931,75,76,Pacific Remote Island Areas
3282,-,PVAU,2,-,EM,PAL-1075,2-Aug-18,1,12336,1,1,1,1361,BH,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.87569,-162.145931,75,76,Pacific Remote Island Areas
3294,-,PVAU,3.2,-,EM,PAL-1125,2-Aug-18,1,12337,1,1,1,1363,BH,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.88169,-162.129581,34,35,Pacific Remote Island Areas
3294,-,PVAU,2.2,-,EM,PAL-1125,2-Aug-18,1,12337,1,1,1,1363,BH,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.88169,-162.129581,34,35,Pacific Remote Island Areas
3294,-,PVAU,1.8,-,EM,PAL-1125,2-Aug-18,1,12337,1,1,1,1363,BH,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.88169,-162.129581,34,35,Pacific Remote Island Areas
3294,-,POSP,1.8,-,EM,PAL-1125,2-Aug-18,1,12337,1,1,1,1363,BH,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.88169,-162.129581,34,35,Pacific Remote Island Areas
3308,-,PDAM,2,-,KN,PAL-1182,2-Aug-18,1,12338,1,1,1,1365,BH,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Shallow,5.877228,-162.119082,12,16,Pacific Remote Island Areas
3308,-,PDAM,2.2,-,KN,PAL-1182,2-Aug-18,1,12338,1,1,1,1365,BH,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Shallow,5.877228,-162.119082,12,16,Pacific Remote Island Areas
3304,-,FUSP,3.5,-,FR,PAL-1182,2-Aug-18,1,12338,3,1,1,1365,MSW,PRIAs,PAL,2018,Fungia,Scleractinia,HA1801,Palmyra,Forereef,AGR,Shallow,5.877228,-162.119082,12,16,Pacific Remote Island Areas
3336,-,POCS,3,-,BR,PAL-1101,2-Aug-18,1,12341,1,1,1,1379,CSC,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.893973,-162.130087,21,23,Pacific Remote Island Areas
3336,-,POCS,4,-,BR,PAL-1101,2-Aug-18,1,12341,1,1,1,1379,CSC,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.893973,-162.130087,21,23,Pacific Remote Island Areas
3336,-,POCS,4,-,BR,PAL-1101,2-Aug-18,1,12341,1,1,1,1379,CSC,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.893973,-162.130087,21,23,Pacific Remote Island Areas
3336,-,POCS,2,-,BR,PAL-1101,2-Aug-18,1,12341,1,1,1,1379,CSC,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.893973,-162.130087,21,23,Pacific Remote Island Areas
3336,-,POCS,2,-,BR,PAL-1101,2-Aug-18,1,12341,1,1,1,1379,CSC,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.893973,-162.130087,21,23,Pacific Remote Island Areas
3336,-,POCS,3,-,BR,PAL-1101,2-Aug-18,1,12341,1,1,1,1379,CSC,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.893973,-162.130087,21,23,Pacific Remote Island Areas
3336,-,POCS,0.5,-,BR,PAL-1101,2-Aug-18,1,12341,1,1,1,1379,CSC,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.893973,-162.130087,21,23,Pacific Remote Island Areas
3336,-,POCS,1,-,BR,PAL-1101,2-Aug-18,1,12341,1,1,1,1379,CSC,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.893973,-162.130087,21,23,Pacific Remote Island Areas
3354,-,TUSP,2.5,-,BR,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Tubastraea,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3354,-,PDAM,4.5,-,BR,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3354,-,PDAM,3.2,-,BR,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3354,-,PDAM,1,-,BR,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3354,-,PDAM,4,-,BR,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3354,-,PDAM,4.2,-,BR,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3354,-,PDAM,4,-,BR,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3354,-,PDAM,3,-,BR,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3354,-,PDAM,2,-,BR,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3354,-,PDAM,2,-,BR,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3354,-,PMEA,2,-,BR,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Pocillopora,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3354,-,LPRU,2,-,EF,PAL-1176,3-Aug-18,1,12359,5,1,1,1395,ALG,PRIAs,PAL,2018,Leptastrea,Scleractinia,HA1801,Palmyra,Forereef,PPR,Shallow,5.87388,-162.112352,11,12,Pacific Remote Island Areas
3384,-,POSP,2,-,EF,PAL-1106,3-Aug-18,1,12358,5,1,1,1393,ALG,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.873518,-162.12682,35,37,Pacific Remote Island Areas
3384,-,PVAU,4,-,EM,PAL-1106,3-Aug-18,1,12358,5,1,1,1393,ALG,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.873518,-162.12682,35,37,Pacific Remote Island Areas
3384,-,PVAU,4,-,EM,PAL-1106,3-Aug-18,1,12358,5,1,1,1393,ALG,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.873518,-162.12682,35,37,Pacific Remote Island Areas
3384,-,PVAU,4,-,EM,PAL-1106,3-Aug-18,1,12358,5,1,1,1393,ALG,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.873518,-162.12682,35,37,Pacific Remote Island Areas
3384,-,PVAU,2,-,EM,PAL-1106,3-Aug-18,1,12358,5,1,1,1393,ALG,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.873518,-162.12682,35,37,Pacific Remote Island Areas
3384,-,PVAU,4.3,-,EM,PAL-1106,3-Aug-18,1,12358,5,1,1,1393,ALG,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.873518,-162.12682,35,37,Pacific Remote Island Areas
3384,-,PVAU,3,-,EM,PAL-1106,3-Aug-18,1,12358,5,1,1,1393,ALG,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.873518,-162.12682,35,37,Pacific Remote Island Areas
3388,-,PVAU,4,-,EM,PAL-1106,3-Aug-18,1,12358,3,1,1,1393,ALG,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Mid,5.873518,-162.12682,35,37,Pacific Remote Island Areas
3420,-,ACSP,4.2,-,BR,PAL-1170,3-Aug-18,1,12354,5,1,1,1385,MSW,PRIAs,PAL,2018,Acropora,Scleractinia,HA1801,Palmyra,Forereef,AGR,Shallow,5.889177,-162.122065,6,15,Pacific Remote Island Areas
3448,-,PVAU,1,-,EF,PAL-1065,4-Aug-18,1,12372,5,1,1,1397,CSC,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.863276,-162.028893,65,66,Pacific Remote Island Areas
3448,-,PVAU,1,-,EF,PAL-1065,4-Aug-18,1,12372,5,1,1,1397,CSC,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.863276,-162.028893,65,66,Pacific Remote Island Areas
3448,-,PVAU,3,-,EF,PAL-1065,4-Aug-18,1,12372,5,1,1,1397,CSC,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.863276,-162.028893,65,66,Pacific Remote Island Areas
3448,-,PVAU,4,-,EF,PAL-1065,4-Aug-18,1,12372,5,1,1,1397,CSC,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.863276,-162.028893,65,66,Pacific Remote Island Areas
3448,-,PVAU,4,-,EF,PAL-1065,4-Aug-18,1,12372,5,1,1,1397,CSC,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.863276,-162.028893,65,66,Pacific Remote Island Areas
3448,-,PVAU,2,-,EF,PAL-1065,4-Aug-18,1,12372,5,1,1,1397,CSC,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.863276,-162.028893,65,66,Pacific Remote Island Areas
3448,-,PVAU,3,-,EF,PAL-1065,4-Aug-18,1,12372,5,1,1,1397,CSC,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.863276,-162.028893,65,66,Pacific Remote Island Areas
3448,-,PVAU,3,-,EF,PAL-1065,4-Aug-18,1,12372,5,1,1,1397,CSC,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.863276,-162.028893,65,66,Pacific Remote Island Areas
3448,-,PVAU,4,-,EF,PAL-1065,4-Aug-18,1,12372,5,1,1,1397,CSC,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.863276,-162.028893,65,66,Pacific Remote Island Areas
3448,-,PVAU,3,-,EF,PAL-1065,4-Aug-18,1,12372,5,1,1,1397,CSC,PRIAs,PAL,2018,Porites,Scleractinia,HA1801,Palmyra,Forereef,AGR,Deep,5.863276,-162.028893,65,66,Pacific Remote Island Areas
