Name,Row,Column,Cnet_SHORT_CODE,Annotator,Unique_point
FFS-4300_2017_A_12_dummy5.JPG,2057,2136,*HARD,nosborn,2021-08-14 00:27:08+00:00
FFS-4300_2017_A_12_dummy5.JPG,2879,497,*ACBR,nosborn,2021-08-14 00:27:08+00:00
FFS-4300_2017_A_12_dummy5.JPG,2428,2164,*CCAH,nosborn,2021-08-14 00:27:08+00:00
FFS-4300_2017_A_12_dummy5.JPG,2640,3250,*SHAD,nosborn,2021-08-14 00:27:08+00:00
KUR-4065_2017_A_06_dummy5.JPG,196,462,*TURFH,nosborn,2021-08-14 00:47:19+00:00
KUR-4065_2017_A_06_dummy5.JPG,1,2982,*TURFH,nosborn,2021-08-14 00:47:19+00:00
KUR-4065_2017_A_06_dummy5.JPG,678,2115,*TURFH,nosborn,2021-08-14 00:47:19+00:00
KUR-4065_2017_A_06_dummy5.JPG,1511,819,*TURFH,nosborn,2021-08-14 00:47:19+00:00
KUR-4065_2017_A_06_dummy5.JPG,1677,892,*TURFH,nosborn,2021-08-14 00:47:19+00:00
KUR-4065_2017_A_06_dummy5.JPG,1445,1626,*TURFH,nosborn,2021-08-14 00:47:19+00:00
KUR-4065_2017_A_06_dummy5.JPG,1791,2387,*TURFH,nosborn,2021-08-14 00:47:19+00:00
KUR-4065_2017_A_06_dummy5.JPG,2200,3572,*TURFH,nosborn,2021-08-14 00:47:19+00:00
KUR-4065_2017_A_06_dummy5.JPG,1902,3666,*TURFH,nosborn,2021-08-14 00:47:19+00:00
KUR-4065_2017_A_06_dummy5.JPG,2810,424,*SAND,nosborn,2021-08-14 00:47:19+00:00
KUR-4068_2017_A_09_dummy5.JPG,377,3148,*SHAD,nosborn,2021-08-14 01:01:59+00:00
KUR-4068_2017_A_09_dummy5.JPG,808,1413,*TURFH,nosborn,2021-08-14 01:01:59+00:00
KUR-4068_2017_A_09_dummy5.JPG,1150,2423,*TURFH,nosborn,2021-08-14 01:01:59+00:00
KUR-4068_2017_A_09_dummy5.JPG,1618,3417,*POCS,nosborn,2021-08-14 01:01:59+00:00
KUR-4068_2017_A_09_dummy5.JPG,2257,3294,*POCS,nosborn,2021-08-14 01:01:59+00:00
KUR-4068_2017_A_09_dummy5.JPG,2513,1510,*TURFH,nosborn,2021-08-14 01:01:59+00:00
KUR-4068_2017_A_09_dummy5.JPG,2825,1513,*POCS,nosborn,2021-08-14 01:01:59+00:00
KUR-4068_2017_A_09_dummy5.JPG,2518,1017,*TURFH,nosborn,2021-08-14 01:01:59+00:00
KUR-4068_2017_A_09_dummy5.JPG,2500,1193,*TURFH,nosborn,2021-08-14 01:01:59+00:00
KUR-4068_2017_A_09_dummy5.JPG,2863,1894,*TURFH,nosborn,2021-08-14 01:01:59+00:00
KUR-4076_2017_A_11_dummy5.JPG,318,1288,*SAND,nosborn,2021-08-14 01:21:47+00:00
KUR-4076_2017_A_11_dummy5.JPG,769,2624,*SAND,nosborn,2021-08-14 01:21:47+00:00
KUR-4076_2017_A_11_dummy5.JPG,1065,2871,*SAND,nosborn,2021-08-14 01:21:47+00:00
KUR-4076_2017_A_11_dummy5.JPG,980,3239,*TURFH,nosborn,2021-08-14 01:21:47+00:00
KUR-4076_2017_A_11_dummy5.JPG,1497,607,*TURFH,nosborn,2021-08-14 01:21:47+00:00
KUR-4076_2017_A_11_dummy5.JPG,1785,1300,*TURFH,nosborn,2021-08-14 01:21:47+00:00
KUR-4076_2017_A_11_dummy5.JPG,1747,2394,*TURFH,nosborn,2021-08-14 01:21:47+00:00
KUR-4076_2017_A_11_dummy5.JPG,2074,1686,*SAND,nosborn,2021-08-14 01:21:47+00:00
KUR-4076_2017_A_11_dummy5.JPG,2458,708,*SHAD,nosborn,2021-08-14 01:21:47+00:00
KUR-4076_2017_A_11_dummy5.JPG,2652,2453,*TURFH,nosborn,2021-08-14 01:21:47+00:00
KUR-4080_2017_A_04_dummy5.JPG,410,2090,*TURFH,nosborn,2021-09-01 22:58:45+00:00
KUR-4080_2017_A_04_dummy5.JPG,29,2784,*TURFH,nosborn,2021-09-02 01:56:34+00:00
KUR-4080_2017_A_04_dummy5.JPG,807,579,*TURFH,nosborn,2021-09-01 22:58:45+00:00
KUR-4080_2017_A_04_dummy5.JPG,960,1283,*CCAH,nosborn,2021-09-02 01:56:34+00:00
KUR-4080_2017_A_04_dummy5.JPG,1255,264,*SHAD,nosborn,2021-09-02 01:56:34+00:00
KUR-4080_2017_A_04_dummy5.JPG,1288,450,*TURFH,nosborn,2021-09-01 22:58:45+00:00
KUR-4080_2017_A_04_dummy5.JPG,1390,717,*TURFH,nosborn,2021-09-02 01:56:34+00:00
KUR-4080_2017_A_04_dummy5.JPG,1974,654,*TURFH,nosborn,2021-09-02 01:56:34+00:00
KUR-4080_2017_A_04_dummy5.JPG,2974,2390,*TURFH,nosborn,2021-09-02 01:56:34+00:00
KUR-4080_2017_A_04_dummy5.JPG,2761,2675,*TURFH,nosborn,2021-09-02 01:56:34+00:00
KUR-4081_2017_A_24_dummy5.JPG,350,3830,*TURFH,nosborn,2021-10-21 00:37:22+00:00
KUR-4081_2017_A_24_dummy5.JPG,1049,606,*TURFH,nosborn,2021-10-21 00:37:22+00:00
KUR-4081_2017_A_24_dummy5.JPG,1567,1515,*HARD,nosborn,2021-10-21 00:37:22+00:00
KUR-4081_2017_A_24_dummy5.JPG,1768,1380,*TURFH,nosborn,2021-10-21 00:37:22+00:00
KUR-4081_2017_A_24_dummy5.JPG,1581,3395,*CCAH,nosborn,2021-10-21 00:37:22+00:00
KUR-4081_2017_A_24_dummy5.JPG,1926,1678,*CCAH,nosborn,2021-10-21 00:37:22+00:00
KUR-4081_2017_A_24_dummy5.JPG,2835,449,*CCAH,nosborn,2021-10-21 00:37:22+00:00
KUR-4081_2017_A_24_dummy5.JPG,2831,1426,*CCAH,nosborn,2021-10-21 00:37:22+00:00
KUR-4081_2017_A_24_dummy5.JPG,2541,808,*CCAH,nosborn,2021-10-21 00:37:22+00:00
KUR-4081_2017_A_24_dummy5.JPG,2508,3529,*CCAH,nosborn,2021-10-21 00:37:22+00:00
LAY-5049_2017_A_16_dummy5.JPG,80,1844,*TURFH,nosborn,2021-10-14 00:22:22+00:00
LAY-5049_2017_A_16_dummy5.JPG,1741,910,*TURFH,nosborn,2021-10-14 00:22:22+00:00
LAY-5049_2017_A_16_dummy5.JPG,1649,3101,*TURFH,nosborn,2021-10-14 00:22:22+00:00
LAY-5049_2017_A_16_dummy5.JPG,1345,3474,*TURFH,nosborn,2021-10-14 00:22:22+00:00
LAY-5049_2017_A_16_dummy5.JPG,1534,3541,*TURFH,nosborn,2021-10-14 00:22:22+00:00
LAY-5049_2017_A_16_dummy5.JPG,2040,2796,*TURFH,nosborn,2021-10-14 00:22:22+00:00
LAY-5049_2017_A_16_dummy5.JPG,1973,3732,*SAND,nosborn,2021-10-14 00:22:22+00:00
LAY-5049_2017_A_16_dummy5.JPG,2844,2742,*SAND,nosborn,2021-10-14 00:22:22+00:00
LAY-5049_2017_A_16_dummy5.JPG,2727,3631,*TURFH,nosborn,2021-10-14 00:22:22+00:00
LAY-5049_2017_A_16_dummy5.JPG,2749,3534,*TURFH,nosborn,2021-10-14 00:22:22+00:00
LAY-5074_2017_A_03_dummy5.JPG,391,1271,*CCAH,nosborn,2021-09-02 02:04:41+00:00
LAY-5074_2017_A_03_dummy5.JPG,174,909,*CCAH,nosborn,2021-09-02 02:04:41+00:00
LAY-5074_2017_A_03_dummy5.JPG,996,1522,*POCS,nosborn,2021-09-02 00:25:57+00:00
LAY-5074_2017_A_03_dummy5.JPG,1060,1678,*POCS,nosborn,2021-09-02 00:25:57+00:00
LAY-5074_2017_A_03_dummy5.JPG,994,2562,*TURFH,nosborn,2021-09-02 02:04:41+00:00
LAY-5074_2017_A_03_dummy5.JPG,846,2686,*TURFH,nosborn,2021-09-02 02:04:41+00:00
LAY-5074_2017_A_03_dummy5.JPG,1297,2601,*TURFH,nosborn,2021-09-02 02:04:41+00:00
LAY-5074_2017_A_03_dummy5.JPG,1591,3631,*POEN,nosborn,2021-09-02 02:04:41+00:00
LAY-5074_2017_A_03_dummy5.JPG,2364,3407,*TURFH,nosborn,2021-09-02 02:04:41+00:00
LAY-5074_2017_A_03_dummy5.JPG,2937,1705,*TURFH,nosborn,2021-09-02 02:04:41+00:00
LAY-5074_2017_A_11_dummy5.JPG,398,1218,*TURFH,nosborn,2021-09-09 00:51:27+00:00
LAY-5074_2017_A_11_dummy5.JPG,162,2203,*TURFH,nosborn,2021-09-09 00:51:27+00:00
LAY-5074_2017_A_11_dummy5.JPG,469,1995,*POEN,nosborn,2021-09-09 00:51:27+00:00
LAY-5074_2017_A_11_dummy5.JPG,103,2375,*TURFH,nosborn,2021-09-09 00:51:27+00:00
LAY-5074_2017_A_11_dummy5.JPG,675,1762,*TURFH,nosborn,2021-09-09 00:51:27+00:00
LAY-5074_2017_A_11_dummy5.JPG,1103,3881,*TURFH,nosborn,2021-09-09 00:51:27+00:00
LAY-5074_2017_A_11_dummy5.JPG,1268,599,*TURFH,nosborn,2021-09-09 00:51:27+00:00
LAY-5074_2017_A_11_dummy5.JPG,1408,1201,*HALI,nosborn,2021-09-09 00:51:27+00:00
LAY-5074_2017_A_11_dummy5.JPG,1778,2886,*TURFH,nosborn,2021-09-09 00:51:27+00:00
LAY-5074_2017_A_11_dummy5.JPG,2323,3428,*TURFH,nosborn,2021-09-09 00:51:27+00:00
LAY-5074_2017_A_25_dummy5.JPG,913,573,*POEN,nosborn,2021-09-09 00:56:54+00:00
LAY-5074_2017_A_25_dummy5.JPG,781,3184,*HALI,nosborn,2021-09-09 00:56:54+00:00
LAY-5074_2017_A_25_dummy5.JPG,1462,69,*POEN,nosborn,2021-09-09 00:56:54+00:00
LAY-5074_2017_A_25_dummy5.JPG,1640,1355,*POEN,nosborn,2021-09-09 00:56:54+00:00
LAY-5074_2017_A_25_dummy5.JPG,1254,1292,*POEN,nosborn,2021-09-09 00:56:54+00:00
LAY-5074_2017_A_25_dummy5.JPG,1546,3174,*TURFH,nosborn,2021-09-09 00:56:54+00:00
LAY-5074_2017_A_25_dummy5.JPG,1540,2622,*POEN,nosborn,2021-09-09 00:56:53+00:00
LAY-5074_2017_A_25_dummy5.JPG,1945,3060,*POEN,nosborn,2021-09-09 00:56:53+00:00
LAY-5074_2017_A_25_dummy5.JPG,2307,2706,*TURFH,nosborn,2021-09-09 00:56:53+00:00
LAY-5074_2017_A_25_dummy5.JPG,2617,2321,*HALI,nosborn,2021-09-09 00:56:53+00:00
LAY-5081_2017_A_01_dummy5.JPG,374,1861,*PSSP,nosborn,2021-09-10 19:37:27+00:00
LAY-5081_2017_A_01_dummy5.JPG,881,438,*HARD,nosborn,2021-09-10 19:37:27+00:00
LAY-5081_2017_A_01_dummy5.JPG,644,1473,*HARD,nosborn,2021-09-10 19:37:27+00:00
LAY-5081_2017_A_01_dummy5.JPG,1057,3201,*HARD,nosborn,2021-09-10 19:37:27+00:00
LAY-5081_2017_A_01_dummy5.JPG,611,3446,*HARD,nosborn,2021-09-10 19:37:27+00:00
LAY-5081_2017_A_01_dummy5.JPG,1296,2180,*HARD,nosborn,2021-09-10 19:37:27+00:00
LAY-5081_2017_A_01_dummy5.JPG,1470,3779,*HARD,nosborn,2021-09-10 19:37:27+00:00
LAY-5081_2017_A_01_dummy5.JPG,2382,332,*HARD,nosborn,2021-09-10 19:37:27+00:00
LAY-5081_2017_A_01_dummy5.JPG,2069,1384,*MOBF,nosborn,2021-09-10 19:37:27+00:00
LAY-5081_2017_A_01_dummy5.JPG,2581,3220,*HARD,nosborn,2021-09-10 19:37:27+00:00
LAY-5085_2017_A_13_dummy5.JPG,485,687,*UNK,nosborn,2021-09-09 19:25:57+00:00
LAY-5085_2017_A_13_dummy5.JPG,367,3728,*SHAD,nosborn,2021-09-09 01:03:50+00:00
LAY-5085_2017_A_13_dummy5.JPG,893,500,*POEN,nosborn,2021-09-09 01:03:50+00:00
LAY-5085_2017_A_13_dummy5.JPG,1000,964,*POEN,nosborn,2021-09-09 01:03:50+00:00
LAY-5085_2017_A_13_dummy5.JPG,1567,889,*TURFH,nosborn,2021-09-09 01:03:50+00:00
LAY-5085_2017_A_13_dummy5.JPG,1392,2003,*TURFH,nosborn,2021-09-09 01:03:50+00:00
LAY-5085_2017_A_13_dummy5.JPG,1501,1883,*UPMA,nosborn,2021-09-09 19:22:30+00:00
LAY-5085_2017_A_13_dummy5.JPG,2134,679,*UNK,nosborn,2021-09-09 01:03:50+00:00
LAY-5085_2017_A_13_dummy5.JPG,2267,95,*POMA,nosborn,2021-09-09 01:03:50+00:00
LAY-5085_2017_A_13_dummy5.JPG,2076,811,*POEN,nosborn,2021-09-09 01:03:50+00:00
LAY-5089_2017_A_22_dummy5.JPG,380,699,*TURFH,nosborn,2021-09-10 19:49:10+00:00
LAY-5089_2017_A_22_dummy5.JPG,219,2469,*TURFH,nosborn,2021-09-10 19:49:10+00:00
LAY-5089_2017_A_22_dummy5.JPG,726,38,*SHAD,nosborn,2021-09-10 19:49:10+00:00
LAY-5089_2017_A_22_dummy5.JPG,1806,757,*TURFH,nosborn,2021-09-10 19:49:10+00:00
LAY-5089_2017_A_22_dummy5.JPG,2313,1298,*RDMA,nosborn,2021-09-10 19:49:10+00:00
LAY-5089_2017_A_22_dummy5.JPG,1924,1635,*TURFH,nosborn,2021-09-10 19:49:10+00:00
LAY-5089_2017_A_22_dummy5.JPG,2729,430,*POEN,nosborn,2021-09-10 19:49:10+00:00
LAY-5089_2017_A_22_dummy5.JPG,2440,1080,*CCAH,nosborn,2021-09-10 19:49:10+00:00
LAY-5089_2017_A_22_dummy5.JPG,2514,2020,*CCAH,nosborn,2021-09-10 19:49:10+00:00
LAY-5089_2017_A_22_dummy5.JPG,2911,2252,*TURFH,nosborn,2021-09-10 19:49:10+00:00
LAY-5097_2017_A_08_dummy5.JPG,448,105,*POEN,nosborn,2021-09-10 19:53:41+00:00
LAY-5097_2017_A_08_dummy5.JPG,101,918,*POEN,nosborn,2021-09-10 19:53:41+00:00
LAY-5097_2017_A_08_dummy5.JPG,1082,3026,*TURFH,nosborn,2021-09-10 19:53:41+00:00
LAY-5097_2017_A_08_dummy5.JPG,1657,117,*TURFH,nosborn,2021-09-10 19:53:41+00:00
LAY-5097_2017_A_08_dummy5.JPG,1372,1354,*TURFH,nosborn,2021-09-10 19:53:41+00:00
LAY-5097_2017_A_08_dummy5.JPG,1236,1566,*TURFH,nosborn,2021-09-10 19:53:41+00:00
LAY-5097_2017_A_08_dummy5.JPG,1664,2290,*POEN,nosborn,2021-09-10 19:53:41+00:00
LAY-5097_2017_A_08_dummy5.JPG,1897,1326,*POEN,nosborn,2021-09-10 19:53:41+00:00
LAY-5097_2017_A_08_dummy5.JPG,2018,3300,*POEN,nosborn,2021-09-10 19:53:41+00:00
LAY-5097_2017_A_08_dummy5.JPG,2718,3441,*SHAD,nosborn,2021-09-10 19:53:41+00:00
LAY-5100_2017_A_23_dummy5.JPG,390,2665,*TURFH,nosborn,2021-09-10 19:56:54+00:00
LAY-5100_2017_A_23_dummy5.JPG,93,2553,*TURFH,nosborn,2021-09-10 19:56:54+00:00
LAY-5100_2017_A_23_dummy5.JPG,1631,1064,*TURFH,nosborn,2021-09-10 19:56:54+00:00
LAY-5100_2017_A_23_dummy5.JPG,1624,1555,*TURFH,nosborn,2021-09-10 19:56:54+00:00
LAY-5100_2017_A_23_dummy5.JPG,1397,1766,*TURFH,nosborn,2021-09-10 19:56:54+00:00
LAY-5100_2017_A_23_dummy5.JPG,1443,3630,*TURFH,nosborn,2021-09-10 19:56:54+00:00
LAY-5100_2017_A_23_dummy5.JPG,1525,3331,*TURFH,nosborn,2021-09-10 19:56:54+00:00
LAY-5100_2017_A_23_dummy5.JPG,1991,1180,*UNK,nosborn,2021-09-10 19:56:54+00:00
LAY-5100_2017_A_23_dummy5.JPG,2910,88,*POEN,nosborn,2021-09-10 19:56:54+00:00
LAY-5100_2017_A_23_dummy5.JPG,2914,2601,*TURFH,nosborn,2021-09-10 19:56:54+00:00
LAY-5104_2017_A_29_dummy5.JPG,538,2581,*TURFH,nosborn,2021-09-10 20:06:56+00:00
LAY-5104_2017_A_29_dummy5.JPG,776,1030,*TURFH,nosborn,2021-09-10 20:06:56+00:00
LAY-5104_2017_A_29_dummy5.JPG,1463,596,*TURFH,nosborn,2021-09-10 20:06:56+00:00
LAY-5104_2017_A_29_dummy5.JPG,1577,49,*TURFH,nosborn,2021-09-10 20:06:56+00:00
LAY-5104_2017_A_29_dummy5.JPG,1703,2367,*TURFH,nosborn,2021-09-10 20:06:56+00:00
LAY-5104_2017_A_29_dummy5.JPG,1707,3173,*UNK,nosborn,2021-09-10 20:06:56+00:00
LAY-5104_2017_A_29_dummy5.JPG,1364,3307,*SHAD,nosborn,2021-09-10 20:06:56+00:00
LAY-5104_2017_A_29_dummy5.JPG,1782,3307,*TURFH,nosborn,2021-09-10 20:06:56+00:00
LAY-5104_2017_A_29_dummy5.JPG,2254,3100,*SHAD,nosborn,2021-09-10 20:06:56+00:00
LAY-5104_2017_A_29_dummy5.JPG,2470,2050,*TURFH,nosborn,2021-09-10 20:06:56+00:00
LAY-5106_2017_A_18_dummy5.JPG,98,2100,*ZO,nosborn,2021-09-18 01:37:16+00:00
LAY-5106_2017_A_18_dummy5.JPG,1007,1489,*TAPE,nosborn,2021-09-18 01:37:16+00:00
LAY-5106_2017_A_18_dummy5.JPG,962,3978,*ZO,nosborn,2021-09-18 01:37:16+00:00
LAY-5106_2017_A_18_dummy5.JPG,1523,1647,*HARD,nosborn,2021-09-18 01:37:16+00:00
LAY-5106_2017_A_18_dummy5.JPG,2032,16,*ZO,nosborn,2021-09-18 01:37:16+00:00
LAY-5106_2017_A_18_dummy5.JPG,2010,1068,*SHAD,nosborn,2021-09-18 01:37:16+00:00
LAY-5106_2017_A_18_dummy5.JPG,2223,3851,*ZO,nosborn,2021-09-18 01:37:16+00:00
LAY-5106_2017_A_18_dummy5.JPG,2166,3287,*HALI,nosborn,2021-09-18 01:37:16+00:00
LAY-5106_2017_A_18_dummy5.JPG,2680,552,*ZO,nosborn,2021-09-18 01:37:16+00:00
LAY-5106_2017_A_18_dummy5.JPG,2538,3127,*UNK,nosborn,2021-09-18 01:37:16+00:00
LIS-4196_2017_A_06_dummy5.JPG,11,2601,*CCAH,nosborn,2021-09-18 01:47:10+00:00
LIS-4196_2017_A_06_dummy5.JPG,452,3457,*CCAH,nosborn,2021-09-18 01:47:10+00:00
LIS-4196_2017_A_06_dummy5.JPG,1193,2578,*TURFH,nosborn,2021-09-18 01:47:10+00:00
LIS-4196_2017_A_06_dummy5.JPG,797,3202,*CCAH,nosborn,2021-09-18 01:47:10+00:00
LIS-4196_2017_A_06_dummy5.JPG,1721,1595,*POMA,nosborn,2021-09-18 01:47:10+00:00
LIS-4196_2017_A_06_dummy5.JPG,1705,2228,*POMA,nosborn,2021-09-18 01:47:10+00:00
LIS-4196_2017_A_06_dummy5.JPG,1918,1930,*POMA,nosborn,2021-09-18 01:47:10+00:00
LIS-4196_2017_A_06_dummy5.JPG,1909,2482,*CCAH,nosborn,2021-09-18 01:47:10+00:00
LIS-4196_2017_A_06_dummy5.JPG,2157,2497,*CCAH,nosborn,2021-09-18 01:47:10+00:00
LIS-4196_2017_A_06_dummy5.JPG,2958,109,*UNK,nosborn,2021-09-18 01:47:10+00:00
LIS-4196_2017_A_23_dummy5.JPG,60,476,*TURFH,nosborn,2021-09-18 01:53:44+00:00
LIS-4196_2017_A_23_dummy5.JPG,101,544,*CCAH,nosborn,2021-09-18 01:53:44+00:00
LIS-4196_2017_A_23_dummy5.JPG,288,659,*TURFH,nosborn,2021-09-18 01:53:44+00:00
LIS-4196_2017_A_23_dummy5.JPG,1072,1386,*CCAH,nosborn,2021-09-18 01:53:44+00:00
LIS-4196_2017_A_23_dummy5.JPG,838,2664,*MOEN,nosborn,2021-09-18 01:53:44+00:00
LIS-4196_2017_A_23_dummy5.JPG,1676,1982,*TURFH,nosborn,2021-09-18 01:53:44+00:00
LIS-4196_2017_A_23_dummy5.JPG,1616,3284,*CCAH,nosborn,2021-09-18 01:53:44+00:00
LIS-4196_2017_A_23_dummy5.JPG,1953,841,*CCAH,nosborn,2021-09-18 01:53:44+00:00
LIS-4196_2017_A_23_dummy5.JPG,2016,2855,*UNK,nosborn,2021-09-18 01:53:44+00:00
LIS-4196_2017_A_23_dummy5.JPG,2986,3338,*CCAH,nosborn,2021-09-18 01:53:44+00:00
LIS-4199_2017_A_01_dummy5.JPG,252,1357,*HALI,nosborn,2021-09-20 21:46:57+00:00
LIS-4199_2017_A_01_dummy5.JPG,417,1020,*HALI,nosborn,2021-09-20 21:46:57+00:00
LIS-4199_2017_A_01_dummy5.JPG,1186,858,*MOEN,nosborn,2021-09-20 21:46:57+00:00
LIS-4199_2017_A_01_dummy5.JPG,1011,3382,*HALI,nosborn,2021-09-20 21:46:57+00:00
LIS-4199_2017_A_01_dummy5.JPG,724,3867,*CCAH,nosborn,2021-09-20 21:46:57+00:00
LIS-4199_2017_A_01_dummy5.JPG,1482,3031,*HALI,nosborn,2021-09-20 21:46:57+00:00
LIS-4199_2017_A_01_dummy5.JPG,1760,3485,*CCAH,nosborn,2021-09-20 21:46:57+00:00
LIS-4199_2017_A_01_dummy5.JPG,2298,2540,*CCAH,nosborn,2021-09-20 21:46:57+00:00
LIS-4199_2017_A_01_dummy5.JPG,2911,1032,*MOEN,nosborn,2021-09-20 21:46:57+00:00
LIS-4199_2017_A_01_dummy5.JPG,2656,1367,*MOEN,nosborn,2021-09-20 21:46:57+00:00
LIS-4205_2017_A_22_dummy5.JPG,987,817,*POEN,nosborn,2021-09-20 21:55:01+00:00
LIS-4205_2017_A_22_dummy5.JPG,1094,2242,*CCAH,nosborn,2021-09-20 21:55:01+00:00
LIS-4205_2017_A_22_dummy5.JPG,952,3478,*SHAD,nosborn,2021-09-20 21:55:01+00:00
LIS-4205_2017_A_22_dummy5.JPG,853,3216,*MOEN,nosborn,2021-09-20 21:55:01+00:00
LIS-4205_2017_A_22_dummy5.JPG,1251,690,*POEN,nosborn,2021-09-20 21:55:01+00:00
LIS-4205_2017_A_22_dummy5.JPG,1658,3068,*MOEN,nosborn,2021-09-20 21:55:01+00:00
LIS-4205_2017_A_22_dummy5.JPG,1299,3622,*MOEN,nosborn,2021-09-20 21:55:01+00:00
LIS-4205_2017_A_22_dummy5.JPG,1583,3553,*MOEN,nosborn,2021-09-20 21:55:01+00:00
LIS-4205_2017_A_22_dummy5.JPG,1986,286,*HALI,nosborn,2021-09-20 21:55:01+00:00
LIS-4205_2017_A_22_dummy5.JPG,1827,1447,*TURFH,nosborn,2021-09-20 21:55:01+00:00
LIS-4210_2017_A_01_dummy5.JPG,583,588,*TURFH,nosborn,2021-09-21 00:17:21+00:00
LIS-4210_2017_A_01_dummy5.JPG,573,1418,*HALI,nosborn,2021-09-21 00:17:21+00:00
LIS-4210_2017_A_01_dummy5.JPG,273,858,*POMA,nosborn,2021-09-21 00:17:21+00:00
LIS-4210_2017_A_01_dummy5.JPG,473,2688,*TURFH,nosborn,2021-09-21 00:17:21+00:00
LIS-4210_2017_A_01_dummy5.JPG,617,744,*SHAD,nosborn,2021-09-21 00:17:21+00:00
LIS-4210_2017_A_01_dummy5.JPG,802,1011,*TURFH,nosborn,2021-09-21 00:17:21+00:00
LIS-4210_2017_A_01_dummy5.JPG,1735,2198,*HARD,nosborn,2021-09-21 00:17:21+00:00
LIS-4210_2017_A_01_dummy5.JPG,2036,211,*TURFH,nosborn,2021-09-21 00:17:21+00:00
LIS-4210_2017_A_01_dummy5.JPG,2796,1579,*CCAH,nosborn,2021-09-21 00:17:21+00:00
LIS-4210_2017_A_01_dummy5.JPG,2723,2938,*CCAH,nosborn,2021-09-21 00:17:21+00:00
LIS-4210_2017_A_22_dummy5.JPG,106,66,*HALI,nosborn,2021-09-21 01:35:54+00:00
LIS-4210_2017_A_22_dummy5.JPG,121,3131,*CCAH,nosborn,2021-09-21 01:35:54+00:00
LIS-4210_2017_A_22_dummy5.JPG,821,1244,*CCAH,nosborn,2021-09-21 01:35:54+00:00
LIS-4210_2017_A_22_dummy5.JPG,741,2866,*CCAH,nosborn,2021-09-21 01:35:54+00:00
LIS-4210_2017_A_22_dummy5.JPG,782,3678,*SHAD,nosborn,2021-09-21 01:35:54+00:00
LIS-4210_2017_A_22_dummy5.JPG,1283,1728,*CCAH,nosborn,2021-09-21 01:35:54+00:00
LIS-4210_2017_A_22_dummy5.JPG,1675,2041,*HALI,nosborn,2021-09-21 01:35:54+00:00
LIS-4210_2017_A_22_dummy5.JPG,2225,1007,*SHAD,nosborn,2021-09-21 01:35:54+00:00
LIS-4210_2017_A_22_dummy5.JPG,2338,1654,*TURFH,nosborn,2021-09-21 01:35:54+00:00
LIS-4210_2017_A_22_dummy5.JPG,2864,2675,*TURFH,nosborn,2021-09-21 01:35:54+00:00
LIS-4214_2017_A_11_dummy5.JPG,443,2084,*UNK,nosborn,2021-09-21 01:41:16+00:00
LIS-4214_2017_A_11_dummy5.JPG,353,1629,*MOEN,nosborn,2021-09-21 01:41:16+00:00
LIS-4214_2017_A_11_dummy5.JPG,311,2891,*POEN,nosborn,2021-09-21 01:41:16+00:00
LIS-4214_2017_A_11_dummy5.JPG,578,2425,*HALI,nosborn,2021-09-21 01:41:16+00:00
LIS-4214_2017_A_11_dummy5.JPG,1028,789,*UNK,nosborn,2021-09-21 01:41:16+00:00
LIS-4214_2017_A_11_dummy5.JPG,1467,184,*SHAD,nosborn,2021-09-21 01:41:16+00:00
LIS-4214_2017_A_11_dummy5.JPG,1326,437,*SHAD,nosborn,2021-09-21 01:41:16+00:00
LIS-4214_2017_A_11_dummy5.JPG,1532,1200,*HALI,nosborn,2021-09-21 01:41:16+00:00
LIS-4214_2017_A_11_dummy5.JPG,1986,1066,*SHAD,nosborn,2021-09-21 01:41:16+00:00
LIS-4214_2017_A_11_dummy5.JPG,1813,1777,*HALI,nosborn,2021-09-21 01:41:16+00:00
LIS-4226_2017_A_03_dummy5.JPG,121,805,*POMA,nosborn,2021-09-21 01:42:44+00:00
LIS-4226_2017_A_03_dummy5.JPG,221,1095,*POMA,nosborn,2021-09-21 01:42:44+00:00
LIS-4226_2017_A_03_dummy5.JPG,209,2723,*CCAH,nosborn,2021-09-21 01:42:44+00:00
LIS-4226_2017_A_03_dummy5.JPG,1770,683,*MOEN,nosborn,2021-09-21 01:42:44+00:00
LIS-4226_2017_A_03_dummy5.JPG,2359,1496,*CCAH,nosborn,2021-09-21 01:42:44+00:00
LIS-4226_2017_A_03_dummy5.JPG,2110,949,*POMA,nosborn,2021-09-21 01:42:44+00:00
LIS-4226_2017_A_03_dummy5.JPG,2036,960,*POMA,nosborn,2021-09-21 01:42:44+00:00
LIS-4226_2017_A_03_dummy5.JPG,2268,1618,*CCAH,nosborn,2021-09-21 01:42:44+00:00
LIS-4226_2017_A_03_dummy5.JPG,2355,2750,*CCAH,nosborn,2021-09-21 01:42:44+00:00
LIS-4226_2017_A_03_dummy5.JPG,1886,2574,*POMA,nosborn,2021-09-21 01:42:44+00:00
LIS-4241_2017_A_29_dummy5.JPG,593,1006,*TURFH,nosborn,2021-09-21 01:45:13+00:00
LIS-4241_2017_A_29_dummy5.JPG,492,3168,*TURFH,nosborn,2021-09-21 01:45:13+00:00
LIS-4241_2017_A_29_dummy5.JPG,1041,375,*TURFH,nosborn,2021-09-21 01:45:13+00:00
LIS-4241_2017_A_29_dummy5.JPG,641,3885,*HALI,nosborn,2021-09-21 01:45:13+00:00
