SITEVISITID,ROUNDID,MISSIONID,REGION,ISLAND,SEC_NAME,REEF_ZONE,DEPTH_BIN,new_MIN_DEPTH_M,new_MAX_DEPTH_M,SITE,OLD_SITE,OCC_SITEID,LATITUDE_SV,LONGITUDE_SV,LATITUDE_LOV,LONGITUDE_LOV,OBS_YEAR,ANALYSIS_YEAR,DATE_,HABITAT_CODE,Type
51882,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Shallow,,,ROS-5088,ROS-5088,,-14.533927,-168.148402,-14.533927,-168.148402,2023,2023,23-Jul-23,AGR,Fish
51881,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5040,ROS-5040,,-14.537614,-168.146401,-14.537614,-168.146401,2023,2023,23-Jul-23,AGR,Fish
51880,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5117,ROS-5117,,-14.552593,-168.14141,-14.552593,-168.14141,2023,2023,23-Jul-23,AGR,Fish
51904,191,RA2301_LEG7,SAMOA,Rose,,Backreef,Shallow,,,ROS-5071,ROS-5071,,-14.543833,-168.165333,-14.543833,-168.165333,2023,2023,24-Jul-23,PAV,Fish
51911,191,RA2301_LEG7,SAMOA,Rose,,Lagoon,Shallow,,,ROS-5062,ROS-5062,,-14.540212,-168.157569,-14.540212,-168.157569,2023,2023,24-Jul-23,PAV,Fish
51900,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Deep,,,ROS-5136,ROS-5136,,-14.545666,-168.170744,-14.545666,-168.170744,2023,2023,24-Jul-23,AGR,Fish
51902,191,RA2301_LEG7,SAMOA,Rose,,Lagoon,Mid,,,ROS-5131,ROS-5131,,-14.540057,-168.150388,-14.540057,-168.150388,2023,2023,24-Jul-23,APS,Fish
51901,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Deep,,,ROS-5141,ROS-5141,,-14.535322,-168.162039,-14.535322,-168.162039,2023,2023,24-Jul-23,AGR,Fish
51903,191,RA2301_LEG7,SAMOA,Rose,,Lagoon,Mid,,,ROS-5133,ROS-5133,,-14.54828,-168.162491,-14.54828,-168.162491,2023,2023,24-Jul-23,APS,Fish
51914,191,RA2301_LEG7,SAMOA,Rose,,,,,,ROS-949,ROS-949,,-14.776333,-168.133333,-14.776333,-168.133333,2023,2023,24-Jul-23,,Oceanography
51925,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5045,ROS-5045,,-14.534004,-168.148117,-14.534004,-168.148117,2023,2023,25-Jul-23,AGR,Fish
51926,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5114,ROS-5114,,-14.537051,-168.169319,-14.537051,-168.169319,2023,2023,25-Jul-23,AGR,Fish
51924,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5102,ROS-5102,,-14.528948,-168.152066,-14.528948,-168.152066,2023,2023,25-Jul-23,AGR,Fish
51922,191,RA2301_LEG7,SAMOA,Rose,,Lagoon,Deep,,,ROS-5167,ROS-5167,,-14.54523,-168.158054,-14.54523,-168.158054,2023,2023,25-Jul-23,APS,Fish
51923,191,RA2301_LEG7,SAMOA,Rose,,Lagoon,Deep,,,ROS-5166,ROS-5166,,-14.543745,-168.150145,-14.543745,-168.150145,2023,2023,25-Jul-23,APS,Fish
51927,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5099,ROS-5099,,-14.542349,-168.172245,-14.542349,-168.172245,2023,2023,25-Jul-23,AGR,Fish
51942,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Deep,,,TUT-5322,TUT-5322,,-14.36398,-170.762825,-14.36398,-170.762825,2023,2023,27-Jul-23,AGR,Fish
51944,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Shallow,,,TUT-5313,TUT-5313,,-14.362973,-170.762788,-14.362973,-170.762788,2023,2023,27-Jul-23,AGR,Fish
51945,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5524,TUT-5524,,-14.36643,-170.769523,-14.36643,-170.769523,2023,2023,27-Jul-23,AGR,Fish
51943,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5294,TUT-5294,,-14.367768,-170.763226,-14.367768,-170.763226,2023,2023,27-Jul-23,AGR,Fish
51941,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5425,TUT-5425,,-14.362525,-170.765893,-14.362525,-170.765893,2023,2023,27-Jul-23,AGR,Fish
51940,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Deep,,,TUT-5658,TUT-5658,,-14.367173,-170.771911,-14.367173,-170.771911,2023,2023,27-Jul-23,AGR,Fish
51960,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Deep,,,TAU-1239,TAU-1239,,-14.27443,-169.49464,-14.27443,-169.49464,2023,2023,28-Jul-23,AGR,Fish
51961,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Deep,,,TAU-1240,TAU-1240,,-14.259593,-169.500877,-14.259593,-169.500877,2023,2023,28-Jul-23,AGR,Fish
51962,191,RA2301_LEG7,SAMOA,Tutuila,,,,,,TUT-956,TUT-956,,-14.363861,-170.762364,-14.363861,-170.762364,2023,2023,27-Jul-23,,Oceanography
51983,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1242,OFU-1242,,-14.165892,-169.627467,-14.165892,-169.627467,2023,2023,29-Jul-23,AGR,Fish
51982,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1214,OFU-1214,,-14.162169,-169.636292,-14.162169,-169.636292,2023,2023,29-Jul-23,SAG,Fish
51981,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Deep,,,OFU-1273,OFU-1273,,-14.163217,-169.657427,-14.163217,-169.657427,2023,2023,29-Jul-23,APR,Fish
51980,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Deep,,,OFU-1166,OFU-1166,,-14.157397,-169.673117,-14.157397,-169.673117,2023,2023,29-Jul-23,RRB,Fish
51992,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,,,,,OFU-945,OFU-945,,-14.163974,-169.655649,-14.163974,-169.655649,2023,2023,29-Jul-23,,Oceanography
51984,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1172,OFU-1172,,-14.165692,-169.647257,-14.165692,-169.647257,2023,2023,29-Jul-23,RRB,Fish
52003,191,RA2301_LEG7,SAMOA,Rose,,,,,,ROS-950,ROS-950,,-14.32564,-168.155421,-14.32564,-168.155421,2023,2023,30-Jul-23,,Oceanography
52001,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5106,ROS-5106,,-14.55914,-168.160621,-14.55914,-168.160621,2023,2023,30-Jul-23,AGR,Fish
52002,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5041,ROS-5041,,-14.54967,-168.168068,-14.54967,-168.168068,2023,2023,30-Jul-23,AGR,Fish
52004,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Deep,,,ROS-5154,ROS-5154,,-14.554611,-168.145072,-14.554611,-168.145072,2023,2023,30-Jul-23,AGR,Fish
52022,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5119,ROS-5119,,-14.531433,-168.148902,-14.531433,-168.148902,2023,2023,31-Jul-23,AGR,Fish
52021,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Deep,,,ROS-5138,ROS-5138,,-14.528384,-168.150061,-14.528384,-168.150061,2023,2023,31-Jul-23,AGR,Fish
52020,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Deep,,,ROS-5161,ROS-5161,,-14.540606,-168.144526,-14.540606,-168.144526,2023,2023,31-Jul-23,AGR,Fish
52029,191,RA2301_LEG7,SAMOA,Rose,,,,,,ROS-951,ROS-951,,-14.518156,-168.152072,-14.518156,-168.152072,2023,2023,31-Jul-23,,Oceanography
52023,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5037,ROS-5037,,-14.534991,-168.160625,-14.534991,-168.160625,2023,2023,31-Jul-23,AGR,Fish
52024,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5036,ROS-5036,,-14.536392,-168.165451,-14.536392,-168.165451,2023,2023,31-Jul-23,AGR,Fish
52025,191,RA2301_LEG7,SAMOA,Rose,,Forereef,Mid,,,ROS-5046,ROS-5046,,-14.538849,-168.172437,-14.538849,-168.172437,2023,2023,31-Jul-23,AGR,Fish
52046,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Mid,,,TAU-1193,TAU-1193,,-14.262562,-169.500048,-14.262562,-169.500048,2023,2023,1-Aug-23,AGR,Fish
52041,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Deep,,,TAU-1266,TAU-1266,,-14.209144,-169.456007,-14.209144,-169.456007,2023,2023,1-Aug-23,AGR,Fish
52042,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Deep,,,TAU-1242,TAU-1242,,-14.21442,-169.496333,-14.21442,-169.496333,2023,2023,1-Aug-23,AGR,Fish
52043,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Mid,,,TAU-1204,TAU-1204,,-14.214098,-169.481694,-14.214098,-169.481694,2023,2023,1-Aug-23,PAV,Fish
52044,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Mid,,,TAU-1233,TAU-1233,,-14.216703,-169.512016,-14.216703,-169.512016,2023,2023,1-Aug-23,PAV,Fish
52045,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Mid,,,TAU-1274,TAU-1274,,-14.253046,-169.503026,-14.253046,-169.503026,2023,2023,1-Aug-23,AGR,Fish
52060,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Deep,,,OFU-1188,OFU-1188,,-14.1759,-169.682351,-14.1759,-169.682351,2023,2023,2-Aug-23,AGR,Fish
52065,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Shallow,,,OFU-1198,OFU-1198,,-14.163583,-169.684463,-14.163583,-169.684463,2023,2023,2-Aug-23,SAG,Fish
52064,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1239,OFU-1239,,-14.163469,-169.687434,-14.163469,-169.687434,2023,2023,2-Aug-23,AGR,Fish
52063,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1218,OFU-1218,,-14.182574,-169.677882,-14.182574,-169.677882,2023,2023,2-Aug-23,PAV,Fish
52062,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1233,OFU-1233,,-14.187827,-169.666304,-14.187827,-169.666304,2023,2023,2-Aug-23,AGR,Fish
52061,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Deep,,,OFU-1267,OFU-1267,,-14.186975,-169.664281,-14.186975,-169.664281,2023,2023,2-Aug-23,AGR,Fish
52074,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,,,,,OFU-946,OFU-946,,-13.946063,-169.650029,-13.946063,-169.650029,2023,2023,2-Aug-23,,Oceanography
52082,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Deep,,,TUT-5566,TUT-5566,,-14.36142,-170.75052,-14.36142,-170.75052,2023,2023,3-Aug-23,AGR,Fish
52083,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5419,TUT-5419,,-14.360112,-170.749777,-14.360112,-170.749777,2023,2023,3-Aug-23,SAG,Fish
52084,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5420,TUT-5420,,-14.360988,-170.751657,-14.360988,-170.751657,2023,2023,3-Aug-23,AGR,Fish
52086,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5302,TUT-5302,,-14.362756,-170.766591,-14.362756,-170.766591,2023,2023,3-Aug-23,AGR,Fish
52085,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Deep,,,TUT-5326,TUT-5326,,-14.369611,-170.754525,-14.369611,-170.754525,2023,2023,3-Aug-23,AGR,Fish
52087,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Shallow,,,TUT-5312,TUT-5312,,-14.365064,-170.761727,-14.365064,-170.761727,2023,2023,3-Aug-23,AGR,Fish
52113,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5398,TUT-5398,,-14.269664,-170.719414,-14.269664,-170.719414,2023,2023,5-Aug-23,AGR,Fish
52110,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Deep,,,TUT-5555,TUT-5555,,-14.282409,-170.810203,-14.282409,-170.810203,2023,2023,5-Aug-23,PPR,Fish
52111,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5406,TUT-5406,,-14.291786,-170.805623,-14.291786,-170.805623,2023,2023,5-Aug-23,AGR,Fish
51064,187,RA2301_LEG2,PRIAs,Baker,,Forereef,Shallow,,,BAK-2037,BAK-2037,,0.188108,-176.470053,0.188108,-176.470053,2023,2023,17-Mar-23,SAG,Fish
51200,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Deep,18.89667784,19.81103322,ROS-5250,ROS-5250,,-14.559759,-168.15997,-14.559759,-168.15997,2023,2023,4-Apr-23,AGR,Benthic
51201,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Mid,13.10576044,14.02011582,ROS-5221,ROS-5221,,-14.551748,-168.166399,-14.551748,-168.166399,2023,2023,4-Apr-23,AGR,Benthic
51202,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Mid,15.23925632,15.54404145,ROS-5227,ROS-5227,,-14.545054,-168.171236,-14.545054,-168.171236,2023,2023,4-Apr-23,AGR,Benthic
51203,188,RA2301_LEG3,SAMOA,Rose,,Forereef,Shallow,5.486132277,5.790917403,ROS-5197,ROS-5197,,-14.538404,-168.171917,-14.538404,-168.171917,2023,2023,4-Apr-23,AGR,Benthic
51260,188,RA2301_LEG3,SAMOA,Tau,,Forereef,Deep,19.81103322,20.7253886,TAU-1322,TAU-1322,,-14.273143,-169.495454,-14.273143,-169.495454,2023,2023,7-Apr-23,AGR,Benthic
51261,188,RA2301_LEG3,SAMOA,Tau,,Forereef,Mid,8.533983542,10.3626943,TAU-1296,TAU-1296,,-14.275308,-169.491361,-14.275308,-169.491361,2023,2023,7-Apr-23,PAV,Benthic
51262,188,RA2301_LEG3,SAMOA,Tau,,Forereef,Mid,11.58183481,13.71533069,TAU-1341,TAU-1341,,-14.249653,-169.504868,-14.249653,-169.504868,2023,2023,7-Apr-23,AGR,Benthic
51263,188,RA2301_LEG3,SAMOA,Tau,,Forereef,Deep,20.42060347,21.03017373,TAU-1321,TAU-1321,,-14.252967,-169.503459,-14.252967,-169.503459,2023,2023,7-Apr-23,AGR,Benthic
51264,188,RA2301_LEG3,SAMOA,Tau,,Forereef,Mid,9.143553795,13.41054557,TAU-1295,TAU-1295,,-14.26014,-169.500211,-14.26014,-169.500211,2023,2023,7-Apr-23,AGR,Benthic
51265,188,RA2301_LEG3,SAMOA,Tau,,Forereef,Shallow,4.876562024,5.486132277,TAU-1279,TAU-1279,,-14.264125,-169.498697,-14.264125,-169.498697,2023,2023,7-Apr-23,AGR,Benthic
51344,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Deep,19.5062481,20.7253886,TUT-5937,TUT-5937,,-14.360202,-170.7354,-14.360202,-170.7354,2023,2023,12-Apr-23,AGR,Benthic
51345,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,12.19140506,12.80097531,TUT-5862,TUT-5862,,-14.342123,-170.719567,-14.342123,-170.719567,2023,2023,12-Apr-23,AGR,Benthic
51346,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,9.143553795,9.448338921,TUT-5864,TUT-5864,,-14.337464,-170.712544,-14.337464,-170.712544,2023,2023,12-Apr-23,AGR,Benthic
51347,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,9.143553795,10.3626943,TUT-5860,TUT-5860,,-14.32705,-170.694368,-14.32705,-170.694368,2023,2023,12-Apr-23,AGR,Benthic
51400,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Deep,20.11581835,20.7253886,TUT-5888,TUT-5888,,-14.264252,-170.714077,-14.264252,-170.714077,2023,2023,16-Apr-23,AGR,Benthic
51401,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,13.71533069,14.32490094,TUT-5825,TUT-5825,,-14.249282,-170.690557,-14.249282,-170.690557,2023,2023,16-Apr-23,AGR,Benthic
51402,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Mid,10.05790917,11.27704968,TUT-5922,TUT-5922,,-14.24664,-170.687113,-14.24664,-170.687113,2023,2023,16-Apr-23,PAV,Benthic
51403,188,RA2301_LEG3,SAMOA,Tutuila,,Forereef,Shallow,5.18134715,5.790917403,TUT-5728,TUT-5728,,-14.240018,-170.675025,-14.240018,-170.675025,2023,2023,16-Apr-23,PAV,Benthic
52112,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5404,TUT-5404,,-14.290568,-170.749484,-14.290568,-170.749484,2023,2023,5-Aug-23,AGR,Fish
52109,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Deep,,,TUT-5554,TUT-5554,,-14.298203,-170.813842,-14.298203,-170.813842,2023,2023,5-Aug-23,SCR,Fish
52114,191,RA2301_LEG7,SAMOA,Tutuila,,Forereef,Mid,,,TUT-5471,TUT-5471,,-14.26043,-170.709208,-14.26043,-170.709208,2023,2023,5-Aug-23,PAV,Fish
52120,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Mid,,,TAU-1271,TAU-1271,,-14.229971,-169.417455,-14.229971,-169.417455,2023,2023,6-Aug-23,AGR,Fish
52129,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Mid,14.02011582,15.23925632,TAU-1309,TAU-1309,,-14.25198,-169.41893,-14.25198,-169.41893,2023,2023,6-Aug-23,AGR,Benthic
52130,191,RA2301_LEG7,SAMOA,Tau,,,,,,TAU-948,TAU-948,,-14.148999,-169.187558,-14.148999,-169.187558,2023,2023,6-Aug-23,,Oceanography
52124,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Mid,,,TAU-1225,TAU-1225,,-14.252678,-169.418679,-14.252678,-169.418679,2023,2023,6-Aug-23,AGR,Fish
52123,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Deep,,,TAU-1260,TAU-1260,,-14.248889,-169.41749,-14.248889,-169.41749,2023,2023,6-Aug-23,AGR,Fish
52122,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Mid,,,TAU-1217,TAU-1217,,-14.241436,-169.4192,-14.241436,-169.4192,2023,2023,6-Aug-23,AGR,Fish
52121,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Deep,,,TAU-1250,TAU-1250,,-14.239182,-169.418839,-14.239182,-169.418839,2023,2023,6-Aug-23,AGR,Fish
52146,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Shallow,,,OFU-1210,OFU-1210,,-14.164301,-169.624202,-14.164301,-169.624202,2023,2023,7-Aug-23,SAG,Fish
52145,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Shallow,,,OFU-1195,OFU-1195,,-14.156994,-169.617973,-14.156994,-169.617973,2023,2023,7-Aug-23,SAG,Fish
52144,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Shallow,,,OFU-1194,OFU-1194,,-14.188674,-169.609387,-14.188674,-169.609387,2023,2023,7-Aug-23,PAV,Fish
52142,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1220,OFU-1220,,-14.170227,-169.608428,-14.170227,-169.608428,2023,2023,7-Aug-23,AGR,Fish
52141,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1248,OFU-1248,,-14.156838,-169.607886,-14.156838,-169.607886,2023,2023,7-Aug-23,AGR,Fish
52140,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Deep,,,OFU-1277,OFU-1277,,-14.153301,-169.617877,-14.153301,-169.617877,2023,2023,7-Aug-23,AGR,Fish
52147,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,,,,,OFU-947,OFU-947,,-14.334625,-169.8357,-14.334625,-169.8357,2023,2023,2-Aug-23,,Oceanography
52143,191,RA2301_LEG7,SAMOA,Ofu & Olosega,,Forereef,Mid,,,OFU-1243,OFU-1243,,-14.178697,-169.605422,-14.178697,-169.605422,2023,2023,7-Aug-23,AGR,Fish
52164,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Shallow,,,TAU-1169,TAU-1169,,-14.226217,-169.518183,-14.226217,-169.518183,2023,2023,8-Aug-23,AGR,Fish
52163,191,RA2301_LEG7,SAMOA,Tau,,Forereef,Shallow,,,TAU-1174,TAU-1174,,-14.238316,-169.515218,-14.238316,-169.515218,2023,2023,8-Aug-23,SAG,Fish
